reSmush.it: оригинальный бесплатный плагин для сжатия и оптимизации изображений,https://ru.wordpress.org/plugins/resmushit-image-optimizer/,100 000+ активных установок,6.8.1
Advanced Order Export For WooCommerce,https://ru.wordpress.org/plugins/woo-order-export-lite/,100 000+ активных установок,6.8.1
BBQ Firewall — быстрый и мощный брандмауэр безопасности,https://ru.wordpress.org/plugins/block-bad-queries/,100 000+ активных установок,6.8.1
Jetpack Protect,https://ru.wordpress.org/plugins/jetpack-protect/,100 000+ активных установок,6.8.1
TI WooCommerce Wishlist,https://ru.wordpress.org/plugins/ti-woocommerce-wishlist/,100 000+ активных установок,6.8.1
Page scroll to id,https://ru.wordpress.org/plugins/page-scroll-to-id/,100 000+ активных установок,6.8.1
WebSub (FKA. PubSubHubbub),https://ru.wordpress.org/plugins/pubsubhubbub/,100 000+ активных установок,6.7.2
Nginx Helper,https://ru.wordpress.org/plugins/nginx-helper/,100 000+ активных установок,6.7.2
Admin Columns,https://ru.wordpress.org/plugins/codepress-admin-columns/,100 000+ активных установок,6.7.2
No Category Base (WPML),https://ru.wordpress.org/plugins/no-category-base-wpml/,100 000+ активных установок,6.8.1
Element Pack Elementor Addons and Templates,https://ru.wordpress.org/plugins/bdthemes-element-pack-lite/,100 000+ активных установок,6.8.1
Advanced Database Cleaner,https://ru.wordpress.org/plugins/advanced-database-cleaner/,100 000+ активных установок,6.8.1
NinjaFirewall (WP Edition) — Advanced Security Plugin and Firewall,https://ru.wordpress.org/plugins/ninjafirewall/,100 000+ активных установок,6.8.1
Starter Sites & Templates by Neve,https://ru.wordpress.org/plugins/templates-patterns-collection/,100 000+ активных установок,6.8.1
Edit Author Slug,https://ru.wordpress.org/plugins/edit-author-slug/,100 000+ активных установок,6.8.1
Smart Custom 404 Error Page,https://ru.wordpress.org/plugins/404page/,100 000+ активных установок,6.6.2
WP-PostViews,https://ru.wordpress.org/plugins/wp-postviews/,100 000+ активных установок,6.3.5
Simple Local Avatars,https://ru.wordpress.org/plugins/simple-local-avatars/,100 000+ активных установок,6.8.1
Inline Related Posts,https://ru.wordpress.org/plugins/intelly-related-posts/,100 000+ активных установок,6.8.1
YITH WooCommerce Quick View,https://ru.wordpress.org/plugins/yith-woocommerce-quick-view/,100 000+ активных установок,6.8.1
"WР STAGING -резервное копирование, миграция, восстановление",https://ru.wordpress.org/plugins/wp-staging/,100 000+ активных установок,6.8.1
Login Lockdown & Protection,https://ru.wordpress.org/plugins/login-lockdown/,100 000+ активных установок,6.8.1
Advanced Ads – Ad Manager & AdSense,https://ru.wordpress.org/plugins/advanced-ads/,100 000+ активных установок,6.8.1
"Crowdsignal Dashboard — Polls, Surveys & more",https://ru.wordpress.org/plugins/polldaddy/,100 000+ активных установок,6.6.2
"Floating Notification Bar, Sticky Menu on Scroll, Announcement Banner, and Sticky Header for Any Theme — My Sticky Bar (formerly myStickymenu)",https://ru.wordpress.org/plugins/mystickymenu/,100 000+ активных установок,6.8.1
Custom Sidebars — Dynamic Sidebar Classic Widget Area Manager,https://ru.wordpress.org/plugins/custom-sidebars/,100 000+ активных установок,6.8.1
Lightbox & Modal Popup WordPress Plugin — FooBox,https://ru.wordpress.org/plugins/foobox-image-lightbox/,100 000+ активных установок,6.8.1
Robin image optimizer — save money on image compression,https://ru.wordpress.org/plugins/robin-image-optimizer/,100 000+ активных установок,6.7.2
Local Google Fonts,https://ru.wordpress.org/plugins/local-google-fonts/,100 000+ активных установок,6.8.1
"Import any XML, CSV or Excel File to WordPress",https://ru.wordpress.org/plugins/wp-all-import/,100 000+ активных установок,6.8.1
"Folders — Unlimited Folders to Organize Media Library Folder, Pages, Posts, File Manager",https://ru.wordpress.org/plugins/folders/,80 000+ активных установок,6.8.1
WP Bulk Delete,https://ru.wordpress.org/plugins/wp-bulk-delete/,80 000+ активных установок,6.8.1
Product Feed PRO for WooCommerce by AdTribes – WooCommerce Product Feeds,https://ru.wordpress.org/plugins/woo-product-feed-pro/,80 000+ активных установок,6.8.1
Database Backup for WordPress,https://ru.wordpress.org/plugins/wp-db-backup/,80 000+ активных установок,6.0.9
Ajax Search Lite — Live Search & Filter,https://ru.wordpress.org/plugins/ajax-search-lite/,80 000+ активных установок,6.8.1
Featured Image from URL (FIFU),https://ru.wordpress.org/plugins/featured-image-from-url/,80 000+ активных установок,6.8.1
Ninja Tables – Easy Data Table Builder,https://ru.wordpress.org/plugins/ninja-tables/,80 000+ активных установок,6.8.1
All In One Favicon,https://ru.wordpress.org/plugins/all-in-one-favicon/,80 000+ активных установок,6.2.6
Comments — wpDiscuz,https://ru.wordpress.org/plugins/wpdiscuz/,80 000+ активных установок,6.8.1
Automatic Translate Addon For Loco Translate,https://ru.wordpress.org/plugins/automatic-translator-addon-for-loco-translate/,80 000+ активных установок,6.8.1
Email Log,https://ru.wordpress.org/plugins/email-log/,80 000+ активных установок,6.4.5
A2 Optimized WP — Turbocharge and secure your WordPress site,https://ru.wordpress.org/plugins/a2-optimized-wp/,80 000+ активных установок,6.7.2
"Smart Floating / Sticky Buttons — Call, Sharing, Chat Widgets & More – Buttonizer",https://ru.wordpress.org/plugins/buttonizer-multifunctional-button/,80 000+ активных установок,6.8.1
Blocks Animation: CSS Animations for Gutenberg Blocks,https://ru.wordpress.org/plugins/blocks-animation/,80 000+ активных установок,6.8.1
StatCounter — Free Real Time Visitor Stats,https://ru.wordpress.org/plugins/official-statcounter-plugin-for-wordpress/,80 000+ активных установок,6.7.2
JetFormBuilder — Dynamic Blocks Form Builder,https://ru.wordpress.org/plugins/jetformbuilder/,80 000+ активных установок,6.7.2
Headers Security Advanced & HSTS WP,https://ru.wordpress.org/plugins/headers-security-advanced-hsts-wp/,80 000+ активных установок,6.8.1
Nav Menu Roles,https://ru.wordpress.org/plugins/nav-menu-roles/,80 000+ активных установок,6.5.0
WooCommerce Square,https://ru.wordpress.org/plugins/woocommerce-square/,80 000+ активных установок,6.8.1
Mailgun for WordPress,https://ru.wordpress.org/plugins/mailgun/,80 000+ активных установок,6.8.1
Easy Accordion – Responsive Accordion FAQ Builder and Product FAQ,https://ru.wordpress.org/plugins/easy-accordion-free/,60 000+ активных установок,6.8.1
FluentCRM,https://ru.wordpress.org/plugins/fluent-crm/,60 000+ активных установок,6.8.1
LatePoint — Calendar Booking Plugin for Appointments and Events,https://ru.wordpress.org/plugins/latepoint/,60 000+ активных установок,6.8.1
Mailchimp List Subscribe Form,https://ru.wordpress.org/plugins/mailchimp/,60 000+ активных установок,6.8.1
Exclusive Addons For Elementor,https://ru.wordpress.org/plugins/exclusive-addons-for-elementor/,60 000+ активных установок,6.8.1
Total Upkeep – WordPress Backup Plugin plus Restore & Migrate by BoldGrid,https://ru.wordpress.org/plugins/boldgrid-backup/,60 000+ активных установок,6.8.1
WP Hide & Security Enhancer,https://ru.wordpress.org/plugins/wp-hide-security-enhancer/,60 000+ активных установок,6.8.1
Disable XML-RPC Pingback,https://ru.wordpress.org/plugins/disable-xml-rpc-pingback/,60 000+ активных установок,6.5.5
Open Graph and Twitter Card Tags,https://ru.wordpress.org/plugins/wonderm00ns-simple-facebook-open-graph-tags/,60 000+ активных установок,6.7.2
If Menu — Visibility control for Menus,https://ru.wordpress.org/plugins/if-menu/,60 000+ активных установок,6.7.2
Scheduled Post Trigger,https://ru.wordpress.org/plugins/scheduled-post-trigger/,60 000+ активных установок,6.8.1
Advanced Popups,https://ru.wordpress.org/plugins/advanced-popups/,60 000+ активных установок,6.8.1
Disable Emojis (GDPR friendly),https://ru.wordpress.org/plugins/disable-emojis/,60 000+ активных установок,6.8.1
"Superb Addons: Blocks, Patterns & Theme Designer",https://ru.wordpress.org/plugins/superb-blocks/,60 000+ активных установок,6.8.1
WPtouch — Make your WordPress Website Mobile-Friendly,https://ru.wordpress.org/plugins/wptouch/,60 000+ активных установок,6.8.1
Ultra Addons for Contact Form 7,https://ru.wordpress.org/plugins/ultimate-addons-for-contact-form-7/,60 000+ активных установок,6.8.1
"Clearfy Cache – WordPress optimization plugin, Minify HTML, CSS & JS, Defer",https://ru.wordpress.org/plugins/clearfy/,60 000+ активных установок,6.8.1
Export and Import Users and Customers,https://ru.wordpress.org/plugins/users-customers-import-export-for-wp-woocommerce/,60 000+ активных установок,6.8.1
"WooCommerce PDF Invoices, Packing Slips, Delivery Notes and Shipping Labels",https://ru.wordpress.org/plugins/print-invoices-packing-slip-labels-for-woocommerce/,60 000+ активных установок,6.8.1
Appointment Booking Calendar — Simply Schedule Appointments Booking Plugin,https://ru.wordpress.org/plugins/simply-schedule-appointments/,60 000+ активных установок,6.8.1
Super Progressive Web Apps,https://ru.wordpress.org/plugins/super-progressive-web-apps/,50 000+ активных установок,6.8.1
WP Import Export Lite,https://ru.wordpress.org/plugins/wp-import-export-lite/,50 000+ активных установок,6.8.1
Reveal IDs,https://ru.wordpress.org/plugins/reveal-ids-for-wp-admin-25/,50 000+ активных установок,6.8.99
WPFront Notification Bar,https://ru.wordpress.org/plugins/wpfront-notification-bar/,50 000+ активных установок,6.8.1
Filter Everything — Product Filter & WordPress Filter,https://ru.wordpress.org/plugins/filter-everything/,50 000+ активных установок,6.7.2
Login & Register Customizer – Popup | Slider | Inline | WooCommerce,https://ru.wordpress.org/plugins/easy-login-woocommerce/,50 000+ активных установок,6.8.1
Category Posts Widget,https://ru.wordpress.org/plugins/category-posts/,50 000+ активных установок,6.8.1
"Feeds for TikTok (плагин для ленты, видео и галереи TikTok)",https://ru.wordpress.org/plugins/feeds-for-tiktok/,50 000+ активных установок,6.8.1
API KEY for Google Maps,https://ru.wordpress.org/plugins/api-key-for-google-maps/,50 000+ активных установок,6.7.2
Fast Velocity Minify,https://ru.wordpress.org/plugins/fast-velocity-minify/,50 000+ активных установок,6.7.3
WooCommerce Advanced Free Shipping,https://ru.wordpress.org/plugins/woocommerce-advanced-free-shipping/,50 000+ активных установок,6.4.5
Adapta RGPD,https://ru.wordpress.org/plugins/adapta-rgpd/,50 000+ активных установок,6.8.1
underConstruction,https://ru.wordpress.org/plugins/underconstruction/,50 000+ активных установок,6.4.5
Themesflat Addons For Elementor,https://ru.wordpress.org/plugins/themesflat-addons-for-elementor/,50 000+ активных установок,6.7.2
Elementor Addons by Livemesh,https://ru.wordpress.org/plugins/addons-for-elementor/,50 000+ активных установок,6.8.1
What The File,https://ru.wordpress.org/plugins/what-the-file/,40 000+ активных установок,6.3.5
"Content Control — The Ultimate Content Restriction Plugin! Restrict Content, Create Conditional Blocks & More",https://ru.wordpress.org/plugins/content-control/,40 000+ активных установок,6.8.1
aThemes Starter Sites,https://ru.wordpress.org/plugins/athemes-starter-sites/,40 000+ активных установок,6.7.2
Htaccess File Editor — безопасное редактирование файла Htaccess,https://ru.wordpress.org/plugins/wp-htaccess-editor/,40 000+ активных установок,6.8.1
Easy Digital Downloads — удобные платежи и подписки для электронной коммерции,https://ru.wordpress.org/plugins/easy-digital-downloads/,40 000+ активных установок,6.8.1
